area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E05000175,372.4375897,40,170,300,500,1000,367.8964901,0.662581742,105.880608,11,50,75,113.6,340.8,90.18733208,0.343229249,8.671428497,0,0.2,1.8,12.9,47,14.09270779,0.0203173,3.447275838,0,0.1,0.5,3.6,21.3,6.549380367,0.009442169,0.580434676,0,0.01,0.13,0.8,2.6,3.087245272,0.004450847,9.098585848,0,0.9,3.4,9.8,56.5,15.19005916,0.021899339,5.364044892,0,0.6,2.7,8.1,24,6.668714162,0.009614211,16.5602224,0,0.3,5.6,22.9,72.8,22.12153318,0.031892368,1.570413068,0,0,1,2.2,7.3,2.3816346,0.003433576,0.239017206,0,0,0,0,2.64,1.593476608,0.002297297,78.04285647,0,1.8,16.2,116.1,423,126.8343701,0.182855698,31.02548255,0,0.9,4.5,32.4,191.7,58.94442331,0.084979518,36.39434339,0,3.6,13.6,39.2,226,60.76023666,0.087597356,21.45617957,0,2.4,10.8,32.4,96,26.67485665,0.038456844,66.24088958,0,1.2,22.4,91.6,291.2,88.48613272,0.127569472,2.982067232,0,0,1.8,4.4,14.4,4.725208981,0.006812281,1.67312044,0,0,0,0,18.48,11.15433626,0.016081082,170.3951133,0,41,103.9,263.8,552.3,168.3239811,0.242670808,0.458011119,0.18207965,0.213587953,0.125920158,0.388748763,0.017500896,0.009819064,0.4575132,1.697272451,0.730975457,1.589935817,0.684748085,0.017288907,0.117968781,0.015692365,0.02907596,0.024444305,0.30604482,0.139196116,0.05044878,0.022070934,0.046929438,0.013807023,0.023442733,0.003038913,0.139235201,0.005401969,0.029025474,0.016888279,0.078192923,0.036444433,0.02522637,0.023542274,0.369779489,0.1942749,0.058300963,0.054741699,0.051500904,0.015093344,0.092902702,3.225050837,0.789010436,2.811527887,0.81271382,0.477660174,364,2498566,262151,20803,10505,10298,4379,14678,1746,33.52886603,4.28,4860.514019
E05000176,342.5186335,32.5,150,253,450,1000,350.641748,1.530671455,105.7502126,15,50,75,132,340.8,88.23195972,0.872594994,9.335752847,0,0.3,2.3,14.1,49.4,14.48177491,0.051457813,3.651772712,0,0.1,0.8,4.1,21.4,6.726027862,0.023899466,0.624370313,0,0.03,0.2,0.8,2.6,2.57675639,0.009155939,10.01540846,0,1.1,3.7,10.5,58.1,16.10897638,0.057239716,5.41387738,0,0.6,3.1,8.1,23.9,6.556832114,0.023298266,18.03199581,0,0.7,7.4,27,73,22.80283141,0.081024863,1.711905593,0,0,1.1,2.4,8,2.541453813,0.009030499,0.202264512,0,0,0,0,2,1.459667721,0.005186609,84.02177562,0,2.7,20.7,126.9,444.6,130.3359742,0.463120315,32.86595441,0,0.9,7.2,36.9,192.6,60.53425076,0.215095191,40.06163384,0,4.4,14.8,42,232.4,64.43590551,0.228958866,21.65550952,0,2.4,12.4,32.4,95.6,26.22732846,0.093193063,72.12798322,0,2.8,29.6,108,292,91.21132564,0.324099452,3.227532711,0,0,2,4.6,16,5.02579327,0.017858055,1.415851584,0,0,0,0,14,10.21767405,0.036306265,182.4486527,0,41.7,116.8,284,582.1,174.3235458,0.619420509,0.460522862,0.180138104,0.219577581,0.118693721,0.395333055,0.017690088,0.007760274,0.532667817,1.675972036,0.721801868,1.56677702,0.674774134,0.011809554,0.113959719,0.010527846,0.030255582,0.020081197,0.288566039,0.151727168,0.048724733,0.018677264,0.064719659,0.016906657,0.024398704,0.002811169,0.150316628,0.007376429,0.023589378,0.015552274,0.07509356,0.025227038,0.030574221,0.019836076,0.354369802,0.208805064,0.056028795,0.042488425,0.069161668,0.018768689,0.099646662,3.211411977,0.785673681,2.814942744,0.813700935,0.42796488,364,424429,54045,14646,7148,7498,3493,9579,1574,35.7632118,2.01,7286.567164
E05000177,352.5517752,32.5,150,252,450,1000,421.7921919,2.015552694,108.8981684,14.8,43,75,175,340.8,99.17623999,1.016347712,9.173502197,0,0.2,2.3,14.2,45,13.90725357,0.052596226,3.636603157,0,0.1,0.8,4.1,21,6.427905243,0.024309872,0.574433154,0,0.02,0.2,0.83,2.3,1.56407069,0.005915202,11.01417972,0,1.3,4,11.5,58.5,16.92968852,0.064026857,5.242643235,0,0.4,3.2,8.3,23.5,6.256517872,0.023661698,19.5205574,0,0.3,8.8,34.7,73,23.45523553,0.088706003,1.608850994,0,0,1.1,2.3,7.3,2.422002393,0.009159838,0.230702724,0,0,0,0,2,1.77803196,0.006724388,82.56151977,0,1.8,20.7,127.8,405,125.1652821,0.473366038,32.72942842,0,0.9,7.2,36.9,189,57.85114719,0.218788852,44.05671889,0,5.2,16,46,234,67.71875409,0.256107427,20.97057294,0,1.6,12.8,33.2,94,25.02607149,0.094646791,78.08222958,0,1.2,35.2,138.8,292,93.82094212,0.354824013,3.00190595,0,0,1.8,4.4,14.4,4.767092176,0.018028798,1.614919069,0,0,0,0,14,12.44622372,0.047070717,186.2311473,0,42.5,131.8,284.4,548.1,173.2419194,0.655188401,0.443328202,0.175746264,0.236570088,0.112605078,0.419275888,0.016119247,0.008671584,0.528237724,1.634508613,0.703944544,1.556220003,0.670227474,0.012077241,0.102318262,0.009524237,0.02491328,0.01822613,0.243249305,0.174983553,0.042866541,0.017975689,0.065417452,0.012226758,0.039113663,0.005255525,0.180717532,0.006769385,0.032964774,0.011400676,0.06765006,0.026488613,0.026831955,0.018185194,0.326675489,0.243187651,0.051149158,0.053915219,0.051023495,0.015427646,0.119465521,3.239022141,0.792428523,2.794786879,0.807874584,0.482522989,364,383546,53860,17961,8787,9174,4917,10954,2090,34.80279494,2.52,7127.380952
E05000178,367.6651073,32.5,150,270,454,1000,488.4990453,2.398571687,110.2106382,14.8,43,75,160,340.8,102.3883322,1.072396776,9.311409093,0,0.2,2.3,14.2,48,14.41726931,0.05622221,3.657938011,0,0.1,0.8,4.1,21.3,6.666346647,0.025996375,0.598394821,0,0.01,0.2,0.8,2.3,3.08871781,0.012044898,10.48956461,0,1.2,4,11,58.3,16.47072922,0.064229972,5.189788924,0,0.4,2.9,8,23.5,6.333423214,0.024698092,18.66228938,0,0.3,7.9,28.4,73,23.22557999,0.090571481,1.645421796,0,0,1,2.3,7.7,2.484786088,0.00968978,0.240103699,0,0,0,0,2,1.776530801,0.006927837,83.80268184,0,1.8,20.7,127.8,432,129.7554238,0.505999891,32.9214421,0,0.9,7.2,36.9,191.7,59.99711982,0.233967376,41.95825842,0,4.8,16,44,233.2,65.8829169,0.256919886,20.75915569,0,1.6,11.6,32,94,25.33369285,0.09879237,74.64915752,0,1.2,31.6,113.6,292,92.90231997,0.362285925,3.064820553,0,0,1.8,4.4,14.8,4.861879825,0.018959598,1.680725893,0,0,0,0,14,12.43571561,0.048494857,183.9565415,0,41.5,119.9,286.5,559.1,175.8446477,0.685731431,0.455556955,0.17896315,0.228087885,0.112848152,0.405797787,0.016660568,0.009136538,0.50033723,1.656629453,0.713471471,1.560255239,0.671965356,0.012557446,0.103169203,0.009648861,0.029404158,0.019142545,0.268878942,0.156753208,0.045530687,0.019429026,0.063097583,0.012895653,0.03360191,0.005196459,0.167014821,0.008272158,0.032845917,0.012561424,0.067748209,0.024460938,0.028847241,0.019735818,0.356034979,0.217496781,0.052234054,0.052523288,0.052844389,0.014046583,0.11402772,3.248853967,0.794833884,2.776081778,0.802467597,0.48976558,364,367122,48223,14656,7388,7268,3584,9195,1877,36.47843886,3.37,4348.961424
E05000179,357.3360522,35,160,283,455,1000,346.2862762,0.922409171,107.020533,15,50,75,113.6,340.8,92.33779786,0.567754098,9.098435931,0,0.3,1.9,13.4,49.9,14.57711081,0.031570227,3.688415699,0,0.1,0.6,3.8,21.7,6.926060685,0.015000044,0.572004358,0,0.01,0.14,0.8,2.6,2.045235286,0.004429447,9.722003893,0,1.1,3.5,10,57.5,15.92261162,0.034484232,5.397702142,0,0.6,2.8,8.1,24,6.676214482,0.014458943,16.9589623,0,0.6,6,23.2,73,22.52886456,0.048791656,1.67179582,0,0,1,2.3,8,2.582106856,0.005592171,0.207426238,0,0,0,0,2,1.535474468,0.003325438,81.88592337,0,2.7,17.1,120.6,449.1,131.1939973,0.284132044,33.19574129,0,0.9,5.4,34.2,195.3,62.33454616,0.135000399,38.88801557,0,4.4,14,40,230,63.69044649,0.137936927,21.59080857,0,2.4,11.2,32.4,96,26.70485793,0.05783577,67.83584919,0,2.4,24,92.8,292,90.11545823,0.195166623,3.162475183,0,0,2,4.4,15.8,5.068363372,0.010976756,1.451983669,0,0,0,0,14,10.74832128,0.023278066,175.92704,0,41,105.9,278.1,580.4,172.6502547,0.373915506,0.46545388,0.188690387,0.221046268,0.122725924,0.385590806,0.017976061,0.008253329,0.492329388,1.694777351,0.729900876,1.576432423,0.67893249,0.011487051,0.118960685,0.013435277,0.030698345,0.025010606,0.321937828,0.135686734,0.049299056,0.019801033,0.048965565,0.013931835,0.017201765,0.002465627,0.146701749,0.005984449,0.022598925,0.01583347,0.079156076,0.03083067,0.025817238,0.02367068,0.382601042,0.191063349,0.054938999,0.046725002,0.050229994,0.014767814,0.100199136,3.143698784,0.769107612,2.770610164,0.800885946,0.495189565,364,1135609,120244,15932,7990,7942,3571,10191,2170,37.24874466,3.27,4872.171254
E05000180,355.4596855,32.5,150,270,454,1000,354.186113,1.449573078,101.9442367,11,47.1,75,113.6,340.8,87.37964557,0.821817829,9.203963593,0,0.3,2.3,14,49,14.34506603,0.047553375,3.662915769,0,0.1,0.8,4.1,21.6,6.740196533,0.022343508,0.607873867,0,0.02,0.2,0.8,2.5,2.460126791,0.008155231,10.07763156,0,1.1,3.7,10.6,58,16.14762908,0.053528806,5.326360563,0,0.6,2.9,8.1,23.6,6.462096291,0.021421615,18.27632546,0,0.5,7.6,27,73,23.09536243,0.07656029,1.656640816,0,0,1,2.3,7.9,2.467798396,0.008180662,0.204077853,0,0,0,0,2,1.495285487,0.004956817,82.83567234,0,2.7,20.7,126,441,129.1055943,0.427980372,32.96624192,0,0.9,7.2,36.9,194.4,60.66176879,0.201091568,40.31052625,0,4.4,14.8,42.4,232,64.59051633,0.214115224,21.30544225,0,2.4,11.6,32.4,94.4,25.84838517,0.085686461,73.10530185,0,2,30.4,108,292,92.38144972,0.306241162,3.110487791,0,0,1.8,4.4,15.6,4.851802376,0.016083549,1.428544974,0,0,0,0,14,10.46699841,0.034697721,181.7854492,0,41.7,116,284.4,561.2,173.2907083,0.574452425,0.455678233,0.181346978,0.221747815,0.117201032,0.402151559,0.017110763,0.007858412,0.511409469,1.66332894,0.716356783,1.563063168,0.673174665,0.011127812,0.109846906,0.009869036,0.030296847,0.020453677,0.280698477,0.14820222,0.055248206,0.019203522,0.064838471,0.015519159,0.023241378,0.002727348,0.160792857,0.00758427,0.02464385,0.015705964,0.074264804,0.024027172,0.031668615,0.019700641,0.356927306,0.18986519,0.062726358,0.047768528,0.062875477,0.017135884,0.113040026,3.220347803,0.787859836,2.829967027,0.818043927,0.508096856,364,488017,58733,13923,6762,7161,3653,8514,1756,36.45794728,2.2,6328.636364
E05000181,374.0907229,32.5,150,270,460,1000,540.32337,3.748950497,123.136557,15,45,75,198,340.8,111.2393516,1.619736878,9.432803441,0,0.2,2.5,14.6,48.1,14.34951113,0.078493526,3.708896023,0,0.1,0.9,4.1,21,6.716057602,0.036737631,0.563506658,0,0.01,0.2,0.8,2.2,1.693389458,0.009263041,10.97262733,0,1.4,4.4,11.6,58.5,16.76844756,0.091725395,5.114975075,0,0.4,3,7.8,23.6,6.219438245,0.034021064,19.25613802,0,0.4,8.8,30.1,73,23.36049911,0.127784698,1.684695133,0,0,1.1,2.4,7.9,2.487112703,0.013604801,0.23099208,0,0,0,0,1.77276,1.809633164,0.009898908,84.89523097,0,1.8,22.5,131.4,432.9,129.1456002,0.706441736,33.38006421,0,0.9,8.1,36.9,189,60.44451842,0.330638678,43.89050932,0,5.6,17.6,46.4,234,67.07379023,0.36690158,20.4599003,0,1.6,12,31.2,94.4,24.87775298,0.136084257,77.02455207,0,1.6,35.2,120.4,292,93.44199645,0.511138793,3.119992055,0,0,1.8,4.6,15.4,4.832821762,0.026436108,1.616944562,0,0,0,0,12.40932,12.66743215,0.069292355,187.11662,0,42.7,122.8,291.6,579.2754375,177.0558044,0.96851623,0.453702247,0.178391766,0.234562324,0.109343041,0.411639287,0.016674051,0.008641373,0.500190484,1.644190435,0.708114277,1.551280151,0.668099996,0.011683962,0.105468689,0.010666604,0.025449594,0.018077664,0.258862751,0.161712917,0.039332613,0.018179399,0.065971733,0.011402232,0.037383982,0.005321563,0.179876665,0.006612825,0.034918846,0.009077961,0.061572001,0.025815681,0.026582179,0.018305229,0.337438213,0.2490328,0.045196294,0.04675428,0.049873759,0.01242743,0.127002136,3.218509105,0.787409997,2.737917069,0.791435522,0.368605747,364,186572,26080,13449,6839,6610,3159,8631,1659,37.07442933,1.56,8621.153846
E05000182,334.734134,35,150,250,430,1000,315.979641,0.978532507,98.38033586,14.8,50,75,113.6,340.8,81.92977337,0.582097673,9.120935012,0,0.3,2,13.6,49,14.42105358,0.036560578,3.661625553,0,0.1,0.6,3.9,21.7,6.911465728,0.017522103,0.586659748,0,0.01,0.16,0.8,2.7,2.473423791,0.006270679,9.735785432,0,1,3.4,10,57.6,16.00110524,0.04056636,5.499313842,0,0.7,3,8.1,24,6.732440979,0.017068235,17.21218963,0,0.6,6.4,23.7,72.7,22.53079041,0.057120564,1.721874293,0,0,1.1,2.4,8.3,2.551169204,0.006467781,0.235144334,0,0,0,0,2.66,1.513476286,0.003836999,82.0884151,0,2.7,18,122.4,441,129.7894823,0.329045202,32.95462998,0,0.9,5.4,35.1,195.3,62.20319155,0.157698924,38.94314173,0,4,13.6,40,230.4,64.00442098,0.162265441,21.99725537,0,2.8,12,32.4,96,26.92976392,0.068272941,68.84875851,0,2.4,25.6,94.8,290.8,90.12316162,0.228482257,3.257578789,0,0,2,4.6,16,5.041616326,0.012781619,1.646010336,0,0,0,0,18.62,10.594334,0.026858993,177.8380181,0,41.2,108,278.1,581.2,172.7833359,0.438044182,0.461590924,0.185307002,0.21898097,0.123692648,0.387143082,0.018317674,0.009255672,0.531281396,1.700714756,0.732457977,1.586025738,0.683064106,0.013867188,0.111988078,0.01060975,0.028801729,0.024255413,0.315738244,0.138740692,0.050440786,0.018822992,0.057484304,0.015998537,0.017421673,0.002091071,0.146452145,0.005959384,0.020289763,0.021038252,0.075162645,0.023231016,0.028039455,0.023587965,0.379741099,0.189052785,0.056910506,0.042730012,0.064664726,0.017197039,0.099682752,3.166123385,0.774593802,2.781196478,0.803946077,0.584487426,364,827814,100830,13225,6511,6714,2896,8710,1619,37.22328923,1.54,8587.662338
E05000183,406.6803638,35,158,300,500,1200,597.1030241,2.538716683,122.6300879,11,50,85,200,340.8,105.3891213,0.946069878,9.169569677,0,0.2,2.1,14,48.2,14.4958648,0.049013868,3.580343212,0,0.1,0.7,4,21,6.577895186,0.022241383,0.551994149,0,0.01,0.16,0.8,2.3,1.569814645,0.005307906,10.71300748,0,1.4,4.1,11.4,58.5,16.62278321,0.05620547,5.027067808,0,0.5,2.8,7.7,23.5,6.194261551,0.020944229,18.98137908,0,0.5,7.9,31,73,23.45446532,0.079304966,1.652511339,0,0,1,2.3,7.7,2.392531792,0.008089703,0.221265259,0,0,0,0,2,1.671551148,0.005651901,82.52612709,0,1.8,18.9,126,433.8,130.4627832,0.441124812,32.22308891,0,0.9,6.3,36,189,59.20105667,0.20017245,42.85202993,0,5.6,16.4,45.6,234,66.49113284,0.224821882,20.10827123,0,2,11.2,30.8,94,24.7770462,0.083776918,75.92551631,0,2,31.6,124,292,93.81786127,0.317219864,3.069108771,0,0,1.8,4.4,14.8,4.660508829,0.015758257,1.548856811,0,0,0,0,14,11.70085803,0.039563304,183.1778802,0,41.2,110.88,288.4,581.2,177.9627606,0.601733209,0.450524523,0.175911463,0.233936706,0.10977456,0.414490637,0.0167548,0.008455479,0.450422239,1.640978778,0.706731092,1.551854114,0.668347189,0.016336255,0.105953989,0.010438463,0.027910633,0.016910191,0.282215154,0.161096696,0.041108175,0.018957828,0.053199694,0.012091519,0.030293066,0.004253704,0.169514426,0.006558416,0.032155369,0.011006421,0.060296027,0.022835832,0.025868856,0.016205298,0.350467395,0.2608159,0.044966414,0.050587488,0.044534123,0.012675605,0.110747062,3.190769776,0.780623556,2.687808484,0.776950893,0.423057174,364,480579,57046,14796,7498,7298,3477,9437,1882,36.70356853,3.24,4566.666667
E05000184,382.5468751,32.5,150,295,500,1000,488.8464508,2.155038497,118.4027716,12.5,50,75,176,340.8,103.7197549,0.972146809,9.115884371,0,0.2,2.2,14,46.5,14.17040602,0.05011048,3.650310707,0,0.1,0.8,4.1,21.3,6.651988966,0.023523275,0.579987363,0,0.01,0.2,0.8,2.3,1.695091641,0.005994313,10.8069375,0,1.2,4,11.4,58.7,16.91640012,0.059821075,5.177787851,0,0.5,3.1,7.9,23.4,6.249929513,0.022101481,18.97099788,0,0.3,7.9,30.6,73,23.48631699,0.08305412,1.60554852,0,0,1,2.3,7.5,2.39360595,0.008464453,0.249103317,0,0,0,0,2.64,1.774087436,0.006273664,82.04295934,0,1.8,19.8,126,418.5,127.5336542,0.450994316,32.85279636,0,0.9,7.2,36.9,191.7,59.8679007,0.211709475,43.22774999,0,4.8,16,45.6,234.8,67.66560048,0.239284301,20.7111514,0,2,12.4,31.6,93.6,24.99971805,0.088405926,75.88399154,0,1.2,31.6,122.4,292,93.94526794,0.332216482,2.996341417,0,0,1.8,4.4,14.6,4.700967896,0.016623924,1.743723217,0,0,0,0,18.48,12.41861205,0.043915651,183.3781669,0,41.7,117.2,285.3,551,174.7719081,0.618041863,0.447397641,0.17915326,0.23573008,0.112942297,0.413811485,0.016339685,0.009508892,0.479361299,1.646335547,0.709038127,1.562115619,0.672766578,0.014236214,0.10560189,0.010332789,0.028079796,0.017838621,0.2591508,0.161012208,0.047871766,0.021015676,0.058276538,0.013490212,0.034002009,0.004384401,0.17305295,0.006344293,0.030628638,0.014681198,0.05944698,0.023592385,0.028538329,0.017275476,0.3393427,0.243243249,0.054128962,0.054865959,0.054465132,0.014527654,0.110573175,3.25314616,0.795883972,2.768560146,0.800293358,0.389468312,364,434756,52589,15290,7426,7864,4053,9497,1740,35.18992806,2.75,5560
E05000185,355.5990766,30,150,250,450,1000,435.7301756,2.465457852,111.9504584,14.47,37.6,75,175,340.8,104.4369155,1.265160667,9.414849191,0,0.2,2.5,14.6,46.4,14.0004987,0.06295946,3.705260199,0,0.1,0.8,4.3,20.2,6.381771387,0.028698469,0.565681381,0,0.02,0.2,0.8,2.2,1.535621227,0.006905603,11.47206274,0,1.4,4.4,11.8,58.5,17.13334368,0.077047689,5.140483781,0,0.4,3.1,7.9,23.5,6.186987689,0.027822538,19.85617601,0,0.4,9.2,33.8,73.4,23.79996993,0.107027135,1.654708415,0,0,1.1,2.3,7.8,2.526258962,0.011360445,0.189217989,0,0,0,0,0,1.665204281,0.007488331,84.73364272,0,1.8,22.5,131.4,417.6,126.0044883,0.566635144,33.34734179,0,0.9,7.2,38.7,181.8,57.43594248,0.258286224,45.88825096,0,5.6,17.6,47.2,234,68.53337473,0.308190757,20.56193512,0,1.6,12.4,31.6,94,24.74795075,0.111290152,79.42470405,0,1.6,36.8,135.2,293.6,95.19987973,0.42810854,3.080682136,0,0,1.8,4.4,15.4,4.999931369,0.022484412,1.324525922,0,0,0,0,0,11.65642997,0.052418314,189.12549,0,41.9,126.6,299.2,551,176.6971379,0.794597156,0.448028675,0.176323888,0.242633877,0.10872112,0.419957691,0.01628909,0.007003424,0.53185034,1.62325744,0.699098927,1.539555997,0.663050678,0.009513239,0.10040167,0.008826172,0.022678505,0.015173617,0.243179536,0.167591565,0.04236034,0.017705195,0.067147614,0.011991967,0.041541145,0.004127689,0.194265631,0.008170815,0.035690503,0.009634797,0.061466263,0.022045006,0.025134965,0.016118981,0.33353509,0.246417535,0.051939114,0.048786745,0.054652988,0.014842994,0.125060319,3.210367081,0.785418047,2.753193095,0.795851284,0.401738713,364,275048,38235,15603,7518,8085,4591,9393,1619,33.99948728,3.55,4395.211268
E05000186,356.7965942,32.5,150,262,454,1000,421.0067471,2.941061056,117.1271844,14.8,44,75,175,340.8,101.563957,1.558331462,9.095418689,0,0.2,2.5,13.7,47,14.01319681,0.07799746,3.515060734,0,0.1,0.8,3.8,20.7,6.428272631,0.035779769,0.567507938,0,0.02,0.2,0.8,2.3,1.414429916,0.007872718,10.44085349,0,1.3,4,11,57.6,16.32953615,0.090890206,5.24287462,0,0.6,3.1,7.9,23.6,6.321380539,0.035184807,19.20659288,0,1.2,8.8,29.3,73,23.20013403,0.129131957,1.710731296,0,0,1.1,2.4,7.8,2.412734693,0.013429282,0.174276556,0,0,0,0,0,1.551311155,0.008634599,81.8587682,0,1.8,22.5,123.3,423,126.1187713,0.701977141,31.63554661,0,0.9,7.2,34.2,186.3,57.85445368,0.322017917,41.76341396,0,5.2,16,44,230.4,65.31814459,0.363560824,20.97149848,0,2.4,12.4,31.6,94.4,25.28552216,0.140739228,76.8263715,0,4.8,35.2,117.2,292,92.8005361,0.516527828,3.181979855,0,0,2,4.6,15,4.729377162,0.026323716,1.219935891,0,0,0,0,0,10.85917808,0.06044219,184.0585539,0,42.4,120.3,285.4,550.3,174.0149077,0.968567058,0.44474308,0.171877622,0.226902869,0.113939277,0.417401799,0.017287867,0.006627977,0.5158641,1.639227641,0.705976918,1.552236619,0.668511924,0.008028748,0.11304186,0.01044061,0.026538574,0.018177992,0.271884813,0.169955324,0.042385639,0.01574185,0.069644534,0.012204992,0.029889281,0.004006281,0.161408592,0.006571919,0.030520574,0.009558419,0.072246873,0.028045409,0.026328895,0.018527238,0.347971159,0.231801918,0.050239961,0.040849343,0.058314682,0.01400844,0.111666083,3.175803542,0.776962058,2.76583945,0.7995069,0.271267678,364,172959,23740,13847,7068,6779,3238,8882,1727,36.8807684,3.8,3643.947368
E05000187,369.2777661,32.5,150,275,475,1000,436.1347565,1.893364019,110.3155124,12.5,45,75,150,340.8,99.820318,0.936916721,9.267704225,0,0.2,2.2,14.2,48.1,14.42000593,0.049664326,3.655934624,0,0.1,0.7,4.1,21.4,6.656197891,0.022924788,0.557674897,0,0.01,0.19,0.8,2.3,1.483099667,0.005107983,10.44412652,0,1.3,3.8,11,58.3,16.51668681,0.05688556,5.145171933,0,0.5,2.8,7.9,23.5,6.2567249,0.021548953,18.56978617,0,0.5,7.9,28.1,73,23.04218495,0.079360202,1.656769966,0,0,1.1,2.4,7.7,2.48172026,0.008547359,0.204141673,0,0,0,0,2,1.57274064,0.005416718,83.40933803,0,1.8,19.8,127.8,432.9,129.7800534,0.446978931,32.90341161,0,0.9,6.3,36.9,192.6,59.90578102,0.206323093,41.77650606,0,5.2,15.2,44,233.2,66.06674722,0.22754224,20.58068773,0,2,11.2,31.6,94,25.0268996,0.08619581,74.27914466,0,2,31.6,112.4,292,92.1687398,0.317440807,3.103089104,0,0,2,4.4,15,4.899125733,0.016873209,1.428991713,0,0,0,0,14,11.00918448,0.037917025,182.8012512,0,41.5,118.9,284.4,563.3,175.1328287,0.60317963,0.456284284,0.179995549,0.228535121,0.112585048,0.406338273,0.016975207,0.007817188,0.495023714,1.651956883,0.711459105,1.553725996,0.669153364,0.012539905,0.104132088,0.010895632,0.028002271,0.018521334,0.277940999,0.158268984,0.04243464,0.01793498,0.061362388,0.012080749,0.031539008,0.003533635,0.170594823,0.006632933,0.03163208,0.011953551,0.06699294,0.026631532,0.028131985,0.018819509,0.357740893,0.222106769,0.04904074,0.048311305,0.051624243,0.014087613,0.116512471,3.200223707,0.782936465,2.759249429,0.797601957,0.589723638,364,462536,64671,15884,8295,7589,3687,10284,1913,36.41991942,3.36,4727.380952
